gene_name,aro_id,aro_name,antibiotic_class
ADC-282,3007998,ADC-282,
ADC-283,3007999,ADC-283,
ADC-284,3008000,ADC-284,
ADC-285,3008001,ADC-285,
ADC-286,3008002,ADC-286,
ADC-287,3008003,ADC-287,
ADC-288,3008004,ADC-288,
ADC-289,3008005,ADC-289,
ADC-290,3008006,ADC-290,
ADC-291,3008007,ADC-291,
ADC-292,3008008,ADC-292,
ADC-293,3008009,ADC-293,
ADC-294,3008010,ADC-294,
ADC-295,3008011,ADC-295,
ADC-302,3008012,ADC-302,
ADC-303,3008013,ADC-303,
ADC-304,3008014,ADC-304,
ADC-305,3008015,ADC-305,
ADC-306,3008016,ADC-306,
ADC-307,3008017,ADC-307,
ADC-308,3008018,ADC-308,
ADC-309,3008019,ADC-309,
ADC-310,3008020,ADC-310,
ADC-311,3008021,ADC-311,
ADC-312,3008022,ADC-312,
ADC-313,3008023,ADC-313,
ADC-314,3008024,ADC-314,
ADC-315,3008025,ADC-315,
ADC-316,3008026,ADC-316,
ADC-317,3008027,ADC-317,
ADC-318,3008028,ADC-318,
ADC-319,3008029,ADC-319,
ADC-320,3008030,ADC-320,
ADC-321,3008031,ADC-321,
ADC-322,3008032,ADC-322,
ADC-323,3008033,ADC-323,
ADC-324,3008034,ADC-324,
ADC-325,3008035,ADC-325,
ADC-326,3008036,ADC-326,
ADC-327,3008037,ADC-327,
ADC-328,3008038,ADC-328,
ADC-329,3008039,ADC-329,
ADC-330,3008040,ADC-330,
ADC-331,3008041,ADC-331,
ADC-332,3008042,ADC-332,
ADC-333,3008043,ADC-333,
ADC-334,3008044,ADC-334,
ADC-335,3008045,ADC-335,
ADC-336,3008046,ADC-336,
ADC-337,3008047,ADC-337,
ADC-338,3008048,ADC-338,
ADC-339,3008049,ADC-339,
ADC-340,3008050,ADC-340,
ADC-341,3008051,ADC-341,
ADC-342,3008052,ADC-342,
ADC-343,3008053,ADC-343,
ADC-344,3008054,ADC-344,
ADC-345,3008055,ADC-345,
ADC-346,3008056,ADC-346,
ADC-347,3008057,ADC-347,
ADC-348,3008058,ADC-348,
ADC-349,3008059,ADC-349,
ADC-350,3008060,ADC-350,
ADC-351,3008061,ADC-351,
ADC-352,3008062,ADC-352,
ADC-353,3008063,ADC-353,
ADC-354,3008064,ADC-354,
ADC-355,3008065,ADC-355,
ADC-356,3008066,ADC-356,
ADC-357,3008067,ADC-357,
ADC-358,3008068,ADC-358,
ADC-359,3008069,ADC-359,
AFM-3,3008070,AFM-3,
AFM-4,3008071,AFM-4,
AFM-5,3008072,AFM-5,
AIM-2,3008073,AIM-2,
ASU1-1,3008074,ASU1-1,
AXC-6,3008075,AXC-6,
AXC-7,3008076,AXC-7,
AXC-8,3008077,AXC-8,
B3SU1-1,3008078,B3SU1-1,
B3SU2-1,3008079,B3SU2-1,
BIC-2,3008080,BIC-2,
BMHC-1,3008081,BMHC-1,
BOR-1,3008082,BOR-1,
CAM-2,3008083,CAM-2,
CME-3,3008084,CME-3,
CMH-10,3008085,CMH-10,
CMH-11,3008086,CMH-11,
CMH-12,3008087,CMH-12,
CMH-13,3008088,CMH-13,
CMH-14,3008089,CMH-14,
CMH-15,3008090,CMH-15,
CMH-16,3008091,CMH-16,
CMH-17,3008092,CMH-17,
CMH-18,3008093,CMH-18,
CMH-19,3008094,CMH-19,
CMH-20,3008095,CMH-20,
CMH-21,3008096,CMH-21,
CMH-24,3008097,CMH-24,
CMH-25,3008098,CMH-25,
CMH-29,3008102,CMH-29,
CMH-30,3008103,CMH-30,
CMH-31,3008104,CMH-31,
CMH-32,3008105,CMH-32,
CMH-33,3008106,CMH-33,
CMH-34,3008107,CMH-34,
CMH-7,3008108,CMH-7,
CMH-8,3008109,CMH-8,
CMH-9,3008110,CMH-9,
CMY-172,3008111,CMY-172,
CMY-175,3008112,CMY-175,
CMY-176,3008113,CMY-176,
CMY-177,3008114,CMY-177,
CMY-178,3008115,CMY-178,
CMY-179,3008116,CMY-179,
CMY-180,3008117,CMY-180,
CMY-181,3008118,CMY-181,
CMY-182,3008119,CMY-182,
CMY-183,3008120,CMY-183,
CMY-184,3008121,CMY-184,
CMY-186,3008122,CMY-186,
CMY-188,3008123,CMY-188,
CMY-189,3008124,CMY-189,
CMY-190,3008125,CMY-190,
CMY-191,3008126,CMY-191,
CMH-28,3008101,CMH-28,
CMH-27,3008100,CMH-27,
CMY-192,3008127,CMY-192,
CMY-194,3008128,CMY-194,
CMY-195,3008129,CMY-195,
CMY-196,3008130,CMY-196,
CMY-197,3008131,CMY-197,
CMY-198,3008132,CMY-198,
CMY-199,3008133,CMY-199,
CTX-M-243,3008134,CTX-M-243,
CTX-M-245,3008135,CTX-M-245,
CTX-M-246,3008136,CTX-M-246,
CTX-M-247,3008137,CTX-M-247,
CTX-M-248,3008138,CTX-M-248,
CTX-M-249,3008139,CTX-M-249,
CTX-M-251,3008140,CTX-M-251,
CTX-M-252,3008141,CTX-M-252,
CTX-M-253,3008142,CTX-M-253,
CTX-M-254,3008143,CTX-M-254,
CTX-M-255,3008144,CTX-M-255,
CTX-M-256,3008145,CTX-M-256,
CTX-M-257,3008146,CTX-M-257,
CTX-M-258,3008147,CTX-M-258,
CTX-M-259,3008148,CTX-M-259,
CTX-M-261,3008150,CTX-M-261,
CTX-M-262,3008151,CTX-M-262,
CTX-M-263,3008152,CTX-M-263,
CTX-M-264,3008153,CTX-M-264,
CTX-M-265,3008154,CTX-M-265,
CTX-M-266,3008155,CTX-M-266,
CTX-M-267,3008156,CTX-M-267,
CTX-M-268,3008157,CTX-M-268,
CTX-M-269,3008158,CTX-M-269,
CTX-M-270,3008159,CTX-M-270,
CTX-M-271,3008160,CTX-M-271,
CTX-M-272,3008161,CTX-M-272,
CTX-M-273,3008162,CTX-M-273,
CTX-M-274,3008163,CTX-M-274,
CTX-M-275,3008164,CTX-M-275,
CTX-M-276,3008165,CTX-M-276,
CTX-M-277,3008166,CTX-M-277,
CTX-M-278,3008167,CTX-M-278,
DHA-30,3008168,DHA-30,
DHA-31,3008169,DHA-31,
DHA-32,3008170,DHA-32,
DHA-33,3008171,DHA-33,
DHA-34,3008172,DHA-34,
FONA-10,3008173,FONA-10,
FONA-11,3008174,FONA-11,
FONA-12,3008175,FONA-12,
FONA-13,3008176,FONA-13,
FONA-7,3008177,FONA-7,
FONA-8,3008178,FONA-8,
FONA-9,3008179,FONA-9,
FOX-18,3008180,FOX-18,
FOX-19,3008181,FOX-19,
FOX-20,3008182,FOX-20,
FOX-21,3008183,FOX-21,
FRI-12,3008184,FRI-12,
GES-58,3008185,GES-58,
GES-59,3008186,GES-59,
GES-60,3008187,GES-60,
GES-61,3008188,GES-61,
GES-62,3008189,GES-62,
GES-65,3008190,GES-65,
GES-66,3008191,GES-66,
GIM-3,3008192,GIM-3,
GMA-1,3008193,GMA-1,
GMA-2,3008194,GMA-2,
GOB-17,3008195,GOB-17,
GOB-47,3008196,GOB-47,
GOB-52,3008197,GOB-52,
GOB-53,3008198,GOB-53,
HBL-1,3008199,HBL-1,
HER-1,3008200,HER-1,
HER-2,3008201,HER-2,
HER-3,3008202,HER-3,
HER-4,3008203,HER-4,
HER-5,3008204,HER-5,
HER-6,3008205,HER-6,
HER-8,3008206,HER-8,
HMB-2,3008207,HMB-2,
IMI-10,3008208,IMI-10,
IMI-22,3008209,IMI-22,
IMI-23,3008210,IMI-23,
IMI-24,3008211,IMI-24,
IMI-25,3008212,IMI-25,
IMI-26,3008213,IMI-26,
IMI-27,3008214,IMI-27,
IMP-100,3008215,IMP-100,
IMP-101,3008216,IMP-101,
IMP-102,3008217,IMP-102,
IMP-104,3008218,IMP-104,
IMP-105,3008219,IMP-105,
IMP-86,3008220,IMP-86,
IMP-87,3008221,IMP-87,
IMP-90,3008222,IMP-90,
IMP-97,3008223,IMP-97,
IMP-98,3008224,IMP-98,
IMP-99,3008225,IMP-99,
IND-18,3008226,IND-18,
IND-19,3008227,IND-19,
KHM-2,3008228,KHM-2,
KLUC-6,3008229,KLUC-6,
KLUG-1,3008230,KLUG-1,
KPC-101,3008231,KPC-101,
KPC-102,3008232,KPC-102,
KPC-103,3008233,KPC-103,
KPC-104,3008234,KPC-104,
KPC-105,3008235,KPC-105,
KPC-106,3008236,KPC-106,
KPC-107,3008237,KPC-107,
KPC-108,3008238,KPC-108,
KPC-109,3008239,KPC-109,
KPC-110,3008240,KPC-110,
KPC-111,3008241,KPC-111,
KPC-112,3008242,KPC-112,
KPC-113,3008243,KPC-113,
KPC-114,3008244,KPC-114,
KPC-115,3008245,KPC-115,
KPC-116,3008246,KPC-116,
KPC-117,3008247,KPC-117,
KPC-118,3008248,KPC-118,
KPC-119,3008249,KPC-119,
KPC-120,3008250,KPC-120,
KPC-121,3008251,KPC-121,
KPC-122,3008252,KPC-122,
KPC-124,3008253,KPC-124,
KPC-126,3008254,KPC-126,
KPC-127,3008255,KPC-127,
KPC-128,3008256,KPC-128,
KPC-129,3008257,KPC-129,
KPC-130,3008258,KPC-130,
KPC-131,3008259,KPC-131,
KPC-132,3008260,KPC-132,
KPC-133,3008261,KPC-133,
KPC-136,3008262,KPC-136,
KPC-137,3008263,KPC-137,
KPC-138,3008264,KPC-138,
KPC-139,3008265,KPC-139,
KPC-140,3008266,KPC-140,
KPC-141,3008267,KPC-141,
KPC-142,3008268,KPC-142,
KPC-143,3008269,KPC-143,
KPC-144,3008270,KPC-144,
KPC-145,3008271,KPC-145,
KPC-146,3008272,KPC-146,
KPC-147,3008273,KPC-147,
KPC-148,3008274,KPC-148,
KPC-149,3008275,KPC-149,
KPC-150,3008276,KPC-150,
KPC-151,3008277,KPC-151,
KPC-152,3008278,KPC-152,
KPC-153,3008279,KPC-153,
KPC-154,3008280,KPC-154,
KPC-155,3008281,KPC-155,
KPC-156,3008282,KPC-156,
KPC-157,3008283,KPC-157,
KPC-158,3008284,KPC-158,
KPC-159,3008285,KPC-159,
KPC-160,3008286,KPC-160,
KPC-161,3008287,KPC-161,
KPC-162,3008288,KPC-162,
KPC-163,3008289,KPC-163,
KPC-164,3008290,KPC-164,
KPC-165,3008291,KPC-165,
KPC-166,3008292,KPC-166,
KPC-167,3008293,KPC-167,
KPC-168,3008294,KPC-168,
KPC-169,3008295,KPC-169,
KPC-170,3008296,KPC-170,
KPC-171,3008297,KPC-171,
KPC-172,3008298,KPC-172,
KPC-173,3008299,KPC-173,
KPC-174,3008300,KPC-174,
KPC-175,3008301,KPC-175,
KPC-176,3008302,KPC-176,
KPC-177,3008303,KPC-177,
KPC-178,3008304,KPC-178,
KPC-179,3008305,KPC-179,
KPC-180,3008306,KPC-180,
KPC-181,3008307,KPC-181,
KPC-182,3008308,KPC-182,
KPC-183,3008309,KPC-183,
KPC-184,3008310,KPC-184,
KPC-185,3008311,KPC-185,
KPC-186,3008312,KPC-186,
KPC-187,3008313,KPC-187,
KPC-188,3008314,KPC-188,
KPC-189,3008315,KPC-189,
KPC-190,3008316,KPC-190,
KPC-191,3008317,KPC-191,
KPC-192,3008318,KPC-192,
KPC-193,3008319,KPC-193,
KPC-194,3008320,KPC-194,
KPC-195,3008321,KPC-195,
KPC-196,3008322,KPC-196,
KPC-197,3008323,KPC-197,
KPC-201,3008324,KPC-201,
KPC-202,3008325,KPC-202,
KPC-203,3008326,KPC-203,
KPC-204,3008327,KPC-204,
KPC-205,3008328,KPC-205,
KPC-206,3008329,KPC-206,
KPC-207,3008330,KPC-207,
KPC-208,3008331,KPC-208,
KPC-209,3008332,KPC-209,
KPC-211,3008333,KPC-211,
KPC-212,3008334,KPC-212,
KPC-213,3008335,KPC-213,
KPC-214,3008336,KPC-214,
KPC-215,3008337,KPC-215,
KPC-216,3008338,KPC-216,
KPC-217,3008339,KPC-217,
KPC-218,3008340,KPC-218,
KPC-223,3008341,KPC-223,
KPC-224,3008342,KPC-224,
KPC-225,3008343,KPC-225,
KPC-226,3008344,KPC-226,
KPC-227,3008345,KPC-227,
KPC-228,3008346,KPC-228,
KPC-230,3008347,KPC-230,
KPC-231,3008348,KPC-231,
KPC-232,3008349,KPC-232,
KPC-233,3008350,KPC-233,
KPC-234,3008351,KPC-234,
KPC-236,3008352,KPC-236,
KPC-237,3008353,KPC-237,
KPC-238,3008354,KPC-238,
KPC-239,3008355,KPC-239,
KPC-240,3008356,KPC-240,
KPC-241,3008357,KPC-241,
KPC-242,3008358,KPC-242,
KPC-47,3008359,KPC-47,
KPC-48,3008360,KPC-48,
KPC-53,3008361,KPC-53,
KPC-67,3008362,KPC-67,
KPC-68,3008363,KPC-68,
KPC-69,3008364,KPC-69,
KPC-70,3008365,KPC-70,
KPC-84,3008366,KPC-84,
KPC-85,3008367,KPC-85,
KPC-88,3008368,KPC-88,
KPC-89,3008369,KPC-89,
KPC-91,3008370,KPC-91,
KPC-92,3008371,KPC-92,
LHK-7,3008372,LHK-7,
MIR-24,3008373,MIR-24,
MIR-25,3008374,MIR-25,
MIR-27,3008375,MIR-27,
MIR-28,3008376,MIR-28,
MIR-30,3008377,MIR-30,
MIR-31,3008378,MIR-31,
MIR-32,3008379,MIR-32,
MIR-33,3008380,MIR-33,
MIR-34,3008381,MIR-34,
MIR-35,3008382,MIR-35,
MOX-15,3008383,MOX-15,
MOX-16,3008384,MOX-16,
MOX-17,3008385,MOX-17,
MOX-18,3008386,MOX-18,
MOX-19,3008387,MOX-19,
MOX-20,3008388,MOX-20,
MOX-21,3008389,MOX-21,
MOX-22,3008390,MOX-22,
MOX-23,3008391,MOX-23,
MOX-24,3008392,MOX-24,
MOX-25,3008393,MOX-25,
MUN-1,3008394,MUN-1,
MUN-6,3008395,MUN-6,
NDM-48,3008396,NDM-48,
NDM-49,3008397,NDM-49,
NDM-50,3008398,NDM-50,
NDM-51,3008399,NDM-51,
NDM-52,3008400,NDM-52,
NDM-53,3008401,NDM-53,
NDM-54,3008402,NDM-54,
NDM-55,3008403,NDM-55,
NDM-56,3008404,NDM-56,
NDM-57,3008405,NDM-57,
NDM-58,3008406,NDM-58,
NDM-60,3008407,NDM-60,
NDM-61,3008408,NDM-61,
NDM-64,3008409,NDM-64,
NDM-65,3008410,NDM-65,
NDM-66,3008411,NDM-66,
NDM-67,3008412,NDM-67,
NDM-68,3008413,NDM-68,
NDM-69,3008414,NDM-69,
NDM-70,3008415,NDM-70,
NDM-71,3008416,NDM-71,
NDM-72,3008417,NDM-72,
NDM-73,3008418,NDM-73,
NDM-74,3008419,NDM-74,
OXA-1000,3008421,OXA-1000,
OXA-1001,3008422,OXA-1001,
OXA-1002,3008423,OXA-1002,
OXA-1003,3008424,OXA-1003,
OXA-1004,3008425,OXA-1004,
OXA-1005,3008426,OXA-1005,
OXA-1006,3008427,OXA-1006,
OXA-1007,3008428,OXA-1007,
OXA-1008,3008429,OXA-1008,
OXA-1009,3008430,OXA-1009,
OXA-1010,3008431,OXA-1010,
OXA-1012,3008433,OXA-1012,
OXA-1013,3008434,OXA-1013,
OXA-1014,3008435,OXA-1014,
OXA-1015,3008436,OXA-1015,
OXA-1011,3008432,OXA-1011,
OXA-1016,3008437,OXA-1016,
OXA-1017,3008438,OXA-1017,
OXA-1018,3008439,OXA-1018,
OXA-1019,3008440,OXA-1019,
OXA-1020,3008441,OXA-1020,
OXA-1021,3008442,OXA-1021,
OXA-1022,3008443,OXA-1022,
OXA-1023,3008444,OXA-1023,
OXA-1024,3008445,OXA-1024,
OXA-1025,3008446,OXA-1025,
OXA-1026,3008447,OXA-1026,
OXA-1027,3008448,OXA-1027,
OXA-1028,3008449,OXA-1028,
OXA-1029,3008450,OXA-1029,
OXA-1030,3008451,OXA-1030,
OXA-1031,3008452,OXA-1031,
OXA-1032,3008453,OXA-1032,
OXA-1033,3008454,OXA-1033,
OXA-1034,3008455,OXA-1034,
OXA-1035,3008456,OXA-1035,
OXA-1036,3008457,OXA-1036,
OXA-1037,3008458,OXA-1037,
OXA-1040,3008459,OXA-1040,
OXA-1041,3008460,OXA-1041,
OXA-1042,3008461,OXA-1042,
OXA-1043,3008462,OXA-1043,
OXA-1044,3008463,OXA-1044,
OXA-1045,3008464,OXA-1045,
OXA-1046,3008465,OXA-1046,
OXA-1047,3008466,OXA-1047,
OXA-1048,3008467,OXA-1048,
OXA-1049,3008468,OXA-1049,
OXA-1050,3008469,OXA-1050,
OXA-1051,3008470,OXA-1051,
OXA-1052,3008471,OXA-1052,
OXA-1053,3008472,OXA-1053,
OXA-1055,3008473,OXA-1055,
OXA-1056,3008474,OXA-1056,
OXA-1057,3008475,OXA-1057,
OXA-1058,3008476,OXA-1058,
OXA-1059,3008477,OXA-1059,
OXA-1060,3008478,OXA-1060,
OXA-1061,3008479,OXA-1061,
OXA-1062,3008480,OXA-1062,
OXA-1063,3008481,OXA-1063,
OXA-1064,3008482,OXA-1064,
OXA-1065,3008483,OXA-1065,
OXA-1066,3008484,OXA-1066,
OXA-1067,3008485,OXA-1067,
OXA-1068,3008486,OXA-1068,
OXA-1069,3008487,OXA-1069,
OXA-1070,3008488,OXA-1070,
OXA-1071,3008489,OXA-1071,
OXA-1072,3008490,OXA-1072,
OXA-1073,3008491,OXA-1073,
OXA-1074,3008492,OXA-1074,
OXA-1075,3008493,OXA-1075,
OXA-1076,3008494,OXA-1076,
OXA-1077,3008495,OXA-1077,
OXA-1078,3008496,OXA-1078,
OXA-1079,3008497,OXA-1079,
OXA-1080,3008498,OXA-1080,
OXA-1081,3008499,OXA-1081,
OXA-1082,3008500,OXA-1082,
OXA-1083,3008501,OXA-1083,
OXA-1084,3008502,OXA-1084,
OXA-1085,3008503,OXA-1085,
OXA-1086,3008504,OXA-1086,
OXA-1087,3008505,OXA-1087,
OXA-1088,3008506,OXA-1088,
OXA-1089,3008507,OXA-1089,
OXA-1090,3008508,OXA-1090,
OXA-1091,3008509,OXA-1091,
OXA-1092,3008510,OXA-1092,
OXA-1093,3008511,OXA-1093,
OXA-1094,3008512,OXA-1094,
OXA-1095,3008513,OXA-1095,
OXA-1096,3008514,OXA-1096,
OXA-1097,3008515,OXA-1097,
OXA-1098,3008516,OXA-1098,
OXA-1099,3008517,OXA-1099,
OXA-1100,3008518,OXA-1100,
OXA-1101,3008519,OXA-1101,
OXA-1102,3008520,OXA-1102,
OXA-1103,3008521,OXA-1103,
OXA-1104,3008522,OXA-1104,
OXA-1105,3008523,OXA-1105,
OXA-1106,3008524,OXA-1106,
OXA-1107,3008525,OXA-1107,
OXA-1108,3008526,OXA-1108,
OXA-1109,3008527,OXA-1109,
OXA-1110,3008528,OXA-1110,
OXA-1111,3008529,OXA-1111,
OXA-1112,3008530,OXA-1112,
OXA-1113,3008531,OXA-1113,
OXA-1114,3008532,OXA-1114,
OXA-1115,3008533,OXA-1115,
OXA-1116,3008534,OXA-1116,
OXA-1117,3008535,OXA-1117,
OXA-1118,3008536,OXA-1118,
OXA-1119,3008537,OXA-1119,
OXA-1120,3008538,OXA-1120,
OXA-1121,3008539,OXA-1121,
OXA-1122,3008540,OXA-1122,
OXA-1123,3008541,OXA-1123,
OXA-1124,3008542,OXA-1124,
OXA-1125,3008543,OXA-1125,
OXA-1126,3008544,OXA-1126,
OXA-1127,3008545,OXA-1127,
OXA-1128,3008546,OXA-1128,
OXA-1129,3008547,OXA-1129,
OXA-1130,3008548,OXA-1130,
OXA-1131,3008549,OXA-1131,
OXA-1132,3008550,OXA-1132,
OXA-1133,3008551,OXA-1133,
OXA-1134,3008552,OXA-1134,
OXA-1135,3008553,OXA-1135,
OXA-1136,3008554,OXA-1136,
OXA-1137,3008555,OXA-1137,
OXA-1138,3008556,OXA-1138,
OXA-1139,3008557,OXA-1139,
OXA-1140,3008558,OXA-1140,
OXA-1141,3008559,OXA-1141,
OXA-1142,3008560,OXA-1142,
OXA-1143,3008561,OXA-1143,
OXA-1144,3008562,OXA-1144,
OXA-1145,3008563,OXA-1145,
OXA-1146,3008564,OXA-1146,
OXA-1147,3008565,OXA-1147,
OXA-1148,3008566,OXA-1148,
OXA-1149,3008567,OXA-1149,
OXA-1150,3008568,OXA-1150,
OXA-1151,3008569,OXA-1151,
OXA-1152,3008570,OXA-1152,
OXA-1153,3008571,OXA-1153,
OXA-1154,3008572,OXA-1154,
OXA-1155,3008573,OXA-1155,
OXA-1156,3008574,OXA-1156,
OXA-1157,3008575,OXA-1157,
OXA-1158,3008576,OXA-1158,
OXA-1159,3008577,OXA-1159,
OXA-1160,3008578,OXA-1160,
OXA-1161,3008579,OXA-1161,
OXA-1162,3008580,OXA-1162,
OXA-1163,3008581,OXA-1163,
OXA-1164,3008582,OXA-1164,
OXA-1165,3008583,OXA-1165,
OXA-1166,3008584,OXA-1166,
OXA-1167,3008585,OXA-1167,
OXA-1168,3008586,OXA-1168,
OXA-1169,3008587,OXA-1169,
OXA-1170,3008588,OXA-1170,
OXA-1171,3008589,OXA-1171,
OXA-1172,3008590,OXA-1172,
OXA-1173,3008591,OXA-1173,
OXA-1174,3008592,OXA-1174,
OXA-1175,3008593,OXA-1175,
OXA-1176,3008594,OXA-1176,
OXA-1177,3008595,OXA-1177,
OXA-1178,3008596,OXA-1178,
OXA-1181,3008597,OXA-1181,
OXA-1182,3008598,OXA-1182,
OXA-1183,3008599,OXA-1183,
OXA-1184,3008600,OXA-1184,
OXA-1185,3008601,OXA-1185,
OXA-1186,3008602,OXA-1186,
OXA-1187,3008603,OXA-1187,
OXA-1188,3008604,OXA-1188,
OXA-1189,3008605,OXA-1189,
OXA-1190,3008606,OXA-1190,
OXA-1191,3008607,OXA-1191,
OXA-1193,3008608,OXA-1193,
OXA-1194,3008609,OXA-1194,
OXA-1198,3008610,OXA-1198,
OXA-1199,3008611,OXA-1199,
OXA-1200,3008612,OXA-1200,
OXA-1201,3008613,OXA-1201,
OXA-1202,3008614,OXA-1202,
OXA-1203,3008615,OXA-1203,
OXA-1204,3008616,OXA-1204,
OXA-1205,3008617,OXA-1205,
OXA-1206,3008618,OXA-1206,
OXA-1207,3008619,OXA-1207,
OXA-1208,3008620,OXA-1208,
OXA-1211,3008621,OXA-1211,
OXA-1212,3008622,OXA-1212,
OXA-1213,3008623,OXA-1213,
OXA-1214,3008624,OXA-1214,
OXA-1215,3008625,OXA-1215,
OXA-1216,3008626,OXA-1216,
OXA-1217,3008627,OXA-1217,
OXA-1218,3008628,OXA-1218,
OXA-1219,3008629,OXA-1219,
OXA-1220,3008630,OXA-1220,
OXA-1221,3008631,OXA-1221,
OXA-1222,3008632,OXA-1222,
OXA-1223,3008633,OXA-1223,
OXA-1224,3008634,OXA-1224,
OXA-1225,3008635,OXA-1225,
OXA-1226,3008636,OXA-1226,
OXA-1227,3008637,OXA-1227,
OXA-1228,3008638,OXA-1228,
OXA-1229,3008639,OXA-1229,
OXA-1230,3008640,OXA-1230,
OXA-1231,3008641,OXA-1231,
OXA-1232,3008642,OXA-1232,
OXA-1233,3008643,OXA-1233,
OXA-1234,3008644,OXA-1234,
OXA-1235,3008645,OXA-1235,
OXA-1236,3008646,OXA-1236,
OXA-1237,3008647,OXA-1237,
OXA-1238,3008648,OXA-1238,
OXA-1239,3008649,OXA-1239,
OXA-1240,3008650,OXA-1240,
OXA-1241,3008651,OXA-1241,
OXA-1242,3008652,OXA-1242,
OXA-1243,3008653,OXA-1243,
OXA-1244,3008654,OXA-1244,
OXA-1245,3008655,OXA-1245,
OXA-1246,3008656,OXA-1246,
OXA-1247,3008657,OXA-1247,
OXA-1248,3008658,OXA-1248,
OXA-1249,3008659,OXA-1249,
OXA-1250,3008660,OXA-1250,
OXA-1251,3008661,OXA-1251,
OXA-1252,3008662,OXA-1252,
OXA-1253,3008663,OXA-1253,
OXA-1254,3008664,OXA-1254,
OXA-1255,3008665,OXA-1255,
OXA-1256,3008666,OXA-1256,
OXA-1257,3008667,OXA-1257,
OXA-1258,3008668,OXA-1258,
OXA-1259,3008669,OXA-1259,
OXA-1260,3008670,OXA-1260,
OXA-1261,3008671,OXA-1261,
OXA-1262,3008672,OXA-1262,
OXA-1263,3008673,OXA-1263,
OXA-1264,3008674,OXA-1264,
OXA-1265,3008675,OXA-1265,
OXA-1266,3008676,OXA-1266,
OXA-1267,3008677,OXA-1267,
OXA-1268,3008678,OXA-1268,
OXA-1269,3008679,OXA-1269,
OXA-1270,3008680,OXA-1270,
OXA-1271,3008681,OXA-1271,
OXA-1272,3008682,OXA-1272,
OXA-1273,3008683,OXA-1273,
OXA-1274,3008684,OXA-1274,
OXA-1275,3008685,OXA-1275,
OXA-1276,3008686,OXA-1276,
OXA-1277,3008687,OXA-1277,
OXA-1278,3008688,OXA-1278,
OXA-1279,3008689,OXA-1279,
OXA-1280,3008690,OXA-1280,
OXA-1281,3008691,OXA-1281,
OXA-1282,3008692,OXA-1282,
OXA-1283,3008693,OXA-1283,
OXA-1284,3008694,OXA-1284,
OXA-1285,3008695,OXA-1285,
OXA-1286,3008696,OXA-1286,
OXA-1287,3008697,OXA-1287,
OXA-1288,3008698,OXA-1288,
OXA-1289,3008699,OXA-1289,
OXA-1290,3008700,OXA-1290,
OXA-1291,3008701,OXA-1291,
OXA-1292,3008702,OXA-1292,
OXA-1293,3008703,OXA-1293,
OXA-1294,3008704,OXA-1294,
OXA-1295,3008705,OXA-1295,
OXA-1296,3008706,OXA-1296,
OXA-1297,3008707,OXA-1297,
OXA-1298,3008708,OXA-1298,
OXA-1299,3008709,OXA-1299,
OXA-1300,3008710,OXA-1300,
OXA-1301,3008711,OXA-1301,
OXA-1302,3008712,OXA-1302,
OXA-1303,3008713,OXA-1303,
OXA-1304,3008714,OXA-1304,
OXA-1305,3008715,OXA-1305,
OXA-1306,3008716,OXA-1306,
OXA-1307,3008717,OXA-1307,
OXA-1308,3008718,OXA-1308,
OXA-1309,3008719,OXA-1309,
OXA-725,3008720,OXA-725,
OXA-790,3008721,OXA-790,
OXA-791,3008722,OXA-791,
OXA-933,3008723,OXA-933,
OXA-934,3008724,OXA-934,
OXA-936,3008725,OXA-936,
OXA-944,3008726,OXA-944,
OXA-950,3008727,OXA-950,
OXA-951,3008728,OXA-951,
OXA-952,3008729,OXA-952,
OXA-953,3008730,OXA-953,
OXA-954,3008731,OXA-954,
OXA-955,3008732,OXA-955,
OXA-956,3008733,OXA-956,
OXA-957,3008734,OXA-957,
OXA-958,3008735,OXA-958,
OXA-959,3008736,OXA-959,
OXA-960,3008737,OXA-960,
OXA-961,3008738,OXA-961,
OXA-962,3008739,OXA-962,
OXA-963,3008740,OXA-963,
OXA-964,3008741,OXA-964,
OXA-965,3008742,OXA-965,
OXA-966,3008743,OXA-966,
OXA-967,3008744,OXA-967,
OXA-968,3008745,OXA-968,
OXA-969,3008746,OXA-969,
OXA-970,3008747,OXA-970,
OXA-971,3008748,OXA-971,
OXA-972,3008749,OXA-972,
OXA-973,3008750,OXA-973,
OXA-974,3008751,OXA-974,
OXA-975,3008752,OXA-975,
OXA-976,3008753,OXA-976,
OXA-977,3008754,OXA-977,
OXA-978,3008755,OXA-978,
OXA-979,3008756,OXA-979,
OXA-980,3008757,OXA-980,
OXA-981,3008758,OXA-981,
OXA-982,3008759,OXA-982,
OXA-983,3008760,OXA-983,
OXA-984,3008761,OXA-984,
OXA-985,3008762,OXA-985,
OXA-986,3008763,OXA-986,
OXA-987,3008764,OXA-987,
OXA-988,3008765,OXA-988,
OXA-989,3008766,OXA-989,
OXA-990,3008767,OXA-990,
OXA-991,3008768,OXA-991,
OXA-992,3008769,OXA-992,
OXA-993,3008770,OXA-993,
OXA-994,3008771,OXA-994,
OXA-995,3008772,OXA-995,
OXA-996,3008773,OXA-996,
OXA-997,3008774,OXA-997,
OXA-998,3008775,OXA-998,
OXA-999,3008776,OXA-999,
OXY-1-11,3008777,OXY-1-11,
OXY-1-12,3008778,OXY-1-12,
OXY-1-13,3008779,OXY-1-13,
